restaurant_name,rating_review,sentiment,review_full,date
Eiffel,5,Positive,This is one of the best restaurants in Madrid. The owners and staff are extremely helpful and kind. We traveled with a child who has allergies and they provided a wonderful meal for her while sharing their specialty cuisine with the rest of us. We would definitely return again!,4-Aug-16
Eiffel,5,Positive,"They ve a lot of modern and also typical tasty spanish food. Is not expensive so its a pretty good choice. Also the inside of the restaurant is very nice. Cocina moderna y típica española muy buena. No es caro, por lo que es una buena oportunidad. Por dentro está muy bien decorado.",8-Oct-16
Eiffel,5,Positive,"First,Fernando,our waiter was awesome. He took his time to explain different dishes and helped us . We picked few dishes and on scale of 1 to10 I rate them 9. Our bill was very reasonable. I am a happy customer. ",8-Jul-15
Eiffel,5,Positive,"This is a really long review, but there's a reason why I would go to such lengths to write it.  We arrived at Eiffel rather early compared to the usual dinner time, yet the waitress still attended to us. Although she couldn't speak English, and we couldn't speak Spanish, we manage to overcome the language barrier using Google translate and her recommendations were superb! It was only sometime later that we found out she was the cook alongside with her mother! For starters, we had the Cecina cured ham, crunchy chicken salad, and the empanadillas casera. All three starters were magnificent and that's only the beginning. We later had 350 grams of well cooked steak (entrecôte) and also the homemade oxtail stew. The fat of the steak melted like butter and the meat was juicy! The oxtail meat was tender and soft, whereas the stew had burst of herb flavours with carrots and onions and seemed to be the savoury nectar of heaven. Besides that, we had the grilled pork ears which were amazing! The dinner was then finished off with two scoops of vanilla ice cream topped with generous amounts of strawberry sauce and also their homemade custard which was sprinkled with cinnamon powder. We were also given tangerine sorbets which were on the house and was a perfect end for a dinner in summer. Looking at the bill in the end, the price of the food were reasonable and definitely bang for buck for quality and quantity!  Thank you to previous TripAdvisors who voted this to be the best restaurant in Madrid! Clearly well deserved with their excellent service and well cooked homemade food!",8-Jul-15
Eiffel,5,Positive,I had engaged in an email conversation with Miguel where I flip flopped between dates prior to arriving and was delighted to be personally greeted with a warm smile when I finally arrived. My personalized table reservation notice will be proudly exhibited when I return to my office in China and I inflicted friends and family with photos of it framed by the monstrously large gin and tonic and selection of scrumptious tapas. A great late afternoon treat! Everything was delicious and the coffee flan (??) at the end was sumptuous. Well worth the effort but it might be a good idea to make reservations as Miguel reports that business is very brisk. The usual neighbourhood families are still there but he is now meeting and feeding visitors from around the world.,8-Jul-15
Eiffel,5,Positive,"Here is how to get to Madrid's most-recommended restaurant: If you are somewhere in the city centre, you'll want to Metro number 10, probably from Plaza de Espana. Hop out at Casa de Campo and Google map iot from there. It's about a ten-minute walk, and you have to make something of a loop. As you walk away from the Metro station, it is best to be on the right hand side of the road - there is less hassle getting under the bridge that way. As a number of reviewers have already said, Eiffel doesn't look like much. It's the most unassuming place you could imagine. Some people may even be tempted to turn around and sneak away. Don't do it! You're in for a real treat. This is excellent, straightforward, wonderfully-cooked food which you'll be grinning about all the way back home. The service is terrific - the staff here will look after you even if your Spanish is as bad as ours - and will go out of their way to make your visit memorable. As far as value for money is concerned, you could not ask for more. Go visit - you'll feel like you had a small adventure, and a big taste experience.",29-Jun-15
Eiffel,5,Positive,"Eiffel is a very ordinary looking restaurant hidden away amongst tower blocks in Madrid's suburbs. In the unlikely situation you were wandering along the road you wouldn't give it a second glance. However step inside and the staff greet you like an old friend. They go out of their way to make you feel welcome, encourage you to taste the dishes they have built their reputation on and smile with the genuine warmth of people who really love what they do. I chose the 'bull tale (sic) stew', which was tasty, tender and very filling. When I decided not to have a dessert, the waiter immediately went and got me a small lemon sorbet on the house. This place is remarkable simply because the whole experience is worthy of remark. You leave with a smile on your face and want to mention it to everyone you meet.",28-Jun-15
Eiffel,5,Positive,老闆招呼很好和有熱誠，很用心介紹食物種類，試過牛排和古法猪肉，個人喜歡牛排多一點，整體來說，食物是好味的，價錢也合理。我們是自己開車去的，舖頭門口可停車。the wine he recommended was really nice and worth the money.,12-Jun-15
Eiffel,5,Positive,A great meal with very fresh delicious local ingredients! The service was excellent as staff were very attentive! When I said I was from Australia one of the staff came out to talk to me as his sister lives there! Such a friendly atmosphere! Unfortunately I had to rely on a translation for the menu but they are in the process of creating a menu in several languages as the restaurant becomes more and more popular! Be sure to make a reservation to avoid disappointment!! ,21-May-15
Eiffel,5,Positive,"While it was out of the way, this family restaurant is not to be missed. Our waiter,now friend, Fernando was great. We put our faith in him and let him bring our dinner.It was the perfect amount of food and the wine which was only 10.50 E was great! We recommend letting them order for you. The chef is the owner and has been cooking there for 50 years and her son makes a great dessert. Just a great experience we will remember forever.",20-May-15
Eiffel,5,Positive,"Found this restaurant on TripAdvisor however there were no reviews in English. My wife and I thought we would give it a try. After catching a train and walking for 10 minutes in suburbia we found our destination. Aren't we glad we came. The food was delicious and the service was the best we've had. The owner and his staff member (Fernando) were friendly, welcoming and ever so helpful with helping us selecting our meal. We asked for traditional dishes and they cooked us crispy chicken salad, risotto and pig ears. All three were culinary delights. Although the pig ears at first didn't sound great they were surprisingly delicious and tender. It's a restaurant I would hope all visitors and locals to attend. Top marks from me. Thank you for having us!!! Cannot wait to come back!",5-May-15
Eiffel,5,Positive,"This one's a bit out of the way but it's a worthwhile stop for authentic, delicious Spanish food at insanely good prices. They have a great menú del día and perhaps the most friendly service I've had after five years in Madrid.",14-Apr-16
Eiffel,5,Positive,Went to Eiffel today. What a Great experience. Would love to go there again. Big thanks to Miguel and the rest of the family...,21-Mar-16
Eiffel,5,Positive,"You go here to take a break from the hustle of Madrid. A typical looking Spanish neighborhood meson, but much more than that. We had the tasting course lunch at fix price. Very appealing and tasteful, like a 3 Michelin star presentation for a fraction of the cost. Limited wine selection but good. The host waiters are outstanding in service and explanation of all courses. I've lived in Spain and this is old world simple respectful dining, nothing fancy and very comfortable atmosphere. To me this is normal Spain dining with enjoyment, for other new comers it may be unbelievable. This is why I keep coming back to Spain, no other country in Europe comes even close to the down to earth hospitality. The location is quite a bit far, but can take the Metro line 10 to Casa de Campo to save on taxi fare. You will be happy you tried. Please make a reservation even though not required.",29-Feb-16
Eiffel,5,Positive,"We wanted to buy a voucher as a gift for our son to have a nice meal out in Madrid where he lives. Having read the reviews we contacted a few restaurants and Miguel from Eiffel inspired us the most. Efficient and friendly, he went out of his way to help us despite our having no Spanish! He produced a gift voucher online, we paid by transferring into the account and the gift was duly handed over and well received by our son. He went there last night and has sent us rave reports and photos of their meal. I also received a charming email from Miguel with a photo! Suffice to say we can't wait to go there on our next visit - we already feel part of the family!",19-Feb-16
Eiffel,5,Positive,"The food is great and not very pricy and the staff is very warm and friendly and will recommend the dishes deppending on your personal taste!  They also do once or twice a month ""magic dinners/cenas magicas"" combining a nice set menu with drinks and a magic show afterwards! They bring different magicians for each show. I have been already twice already twice and I love it!!",31-Jan-16
Eiffel,5,Positive,"Wonderful service, a proper family run gem. Good food, good wine, a great evening. Thoroughly recommended.",28-Jul-16
Eiffel,5,Positive,"...you might got something as good what I have faced today. I have to say that I have been a little detractor of Spanish food as I usually don't see any effort on the dishes coming but this restaurant made my opinion up to traditional food. Everything was well thought, tasteful, fresh, amazingly twisted and again ( as it is always an important point in my comments...) Served by sweet, friendly people with who you can see yourself staying talking. You leave with a little taste of a family you want to know more about.",17-Jul-16
Eiffel,4,Positive,staff were friendly and attentive especially with my rowdy kids. Many thanks for a good experience we'll be back!,9-Jul-16
Eiffel,5,Positive,"We called the same day to make reservations as we didn't want to take a cab there and then not have a place to sit down to eat. The owner who spoke to my husband was very kind and assured us he would have a table reserved for us. When we arrived we noticed there was seating outdoors, in a little bar area, and then a private little dinning room. As we got to our table there was a little printed sign with our name on it that said reserved...very personal and sweet. We were greeted by our server who took excellent care of us all night? He spoke in Spanish and English when needed. He brought out some delicious bread with what they call ""liquid gold""...olive oil. yum! We ordered all kinds of stuff and we were just amazed by the taste and presentation. My hubby had the spinach and cheese empanadas which were amazing! I had the fried shrimp with the wasabi mayo....probably some of the best tasting shrimp I have ever had! For our entrees we had the lamb and the Rabo de Toro Estofado. Both were prepared perfectly...loved their potatoes too! The owner Miguel came to speak to us towards the end to make sure all was too our liking and was kind enough to call a taxi for us when we were ready to go. We loved this place so much that on our last night in Madrid we decided to go back! We were treated like family and our server Fernando took great care of us again. the quality of the food and is worth every penny and more...highly recommend if you are in the area...looking forward to returning one day! thanks!",8-Jul-16
Eiffel,4,Positive,"The service was very good and the staff very friendly. The presentation was excellent and creative on most courses. I tried the 8 course tasting menu. At 21 euro it was a good deal by any objective standard. Everything was beautiful and creative and tasted good, but not excellent or special. All the food tasted very traditional and well prepared but was made to look more spectacular by it's impressive presentation. I have no complaints at all with the meal, but it was not to the standards of a tasting menu one would expect in a top 10 restaurant. The main dining room was nice, but a bit amateur. Paper place mats and napkins, and such. There was a bar and outdoor seating area and it was full of locals and families. I give them credit for trying to push the envelope and they do present a nice experience for a reasonable price. But if you are accustomed to a 60 euro tasting menu don't expect the same quality of food here. If you want a good traditional meal with a bit of a creative twist at an excellent price, then this is a definite winner.",28-Jun-16
Eiffel,3,Negative,We came because of the recommendations in TripAdvisor. The courses were special. The fish was bad but all the other courses were great. Service was polite and quick. We enjoyed the meal but their toilet was horrible. Filthy and broken. ,8-Oct-16
Eiffel,5,Positive,"At the risk of piling on, Eiffel is an affordable, fun night of delicious food on the outskirts of Madrid. My wife and ordered 2 appetizers (the calamari is wonderful and you have to try the Gloria Ferrer style tuna) and an entre 'para compartir' the house specialty oxtail stew. With a bottle of delicious Verdejo it was an out of this world dinner for <50 Euros. And you can't beat the hospitality that Eiffel is famous for. Fun experimental night out of Salamanca or Old Town!",8-Oct-16
Eiffel,5,Positive,"Myself and my girlfriend visited here for our 10th anniversary at the end of Sept. What a treat it was. The service was amazing and Miguel the owner made everything very special for us. He even had a photo of us on the screen in the restaurant that my girlfriend provided.  We took recommendations for out starter and had shrimp croquettes, and a salmon and avocado dish, main was lovely -best oxtail ever and fish in cream sauce and the pudding was a special ice cream dessert with our names embossed into the wafers... Drinks were reasonably priced - and we were able to eat alfresco too which was great. The restaurant was a little out of the way - but only a 7 euro cab from our hotel each way. It was a lovely family run place, great value and exceptional service - thank you all sooooo much ",7-Oct-16
Eiffel,5,Positive,"After reading the reviews for this restaurant on here I decided to book a surprise for my Mother and Father's Anniversary, Miguel asked me for a photo which he displayed on screens in the fantastic modern restaurant,  The food was some of the most creative and tasty food I've ever had, the service was second to none, Miguel was happy to tailor the menu to our requirements as 3 of us wanted the taster menu and the other wanted al la carte.  The restaurant is a short taxi ride from Madrid. All 4 of us had a wonderful evening, A massive thank you to Miguel and his staff for making the occasion a memorable one. ",6-Oct-16
Eiffel,5,Positive,We never would've ended up here had it not been for tripadvisor. So glad we did. Our server was excellent. So warm and friendly. Very accommodating and helpful. It's a bit out of the way so we never would've found it had it not been reviewed so well. Uber was about 13€ and the server called a taxi for the return because there was a futbol game and no Uber available outside the city center. Taxi was about the same for the return. The food was outstanding. Not what you would expect from a quaint little neighborhood place. We did the tasting menu and it was amazing which included a plate of 4-5 desserts. I would highly recommend it. Quite a lot of food for the price and the server brought us free drinks after the meal. A neighboring table informed us that is common in places like that to have a drink after dinner. You likely won't get that at a tourist restaurant. We didn't know what we wanted so he brought us 4 glasses with ice and 4 bottles of liquor. He just left them at the table for us to have whatever we liked. This was by far the best meal we had in Madrid. I would not hesitate to go back or recommend the place to anyone. We absolutely loved it.,2-Oct-16
Eiffel,5,Positive,"This restaurant was definitely worth the short taxi drive out of Marid, the food, the service everything was very good, the whole experience was lovely, we look forward to going again when we are next in Madrid. We'd booked our table thank goodness the restaurant is very popular.",1-Oct-16
Restaurante_Algarabia,5,Positive,"I have visited this wonderful restaurant on many visits to Madrid including small quiet dinners and a wonderful private wedding lunch. The food is always outstanding especially the croquets and the cod. When you eat at Algarabia, you feel like you are dining in the home of old friends. The service is excellent and the wine is outstanding. Isabel and Pilar have become like family, but then they will treat everyone who enters the restaurant like family. I recommend this restaurant highly to any visitior to Madrid or to locals who have not yet tried it. Un verdadero placer!!",21-Aug-12
Restaurante_Algarabia,5,Positive,"After 6 years we re-visited Algarabia. What a warm welcome we got from Isabel and Pilar! We felt imediately at home again, like when we visited them the first time. We enjoyed the divine autentic spanish food and of course, the house wine  Thank you very much for the beautiful and fun evening!! We will be back sooner this time.... With a big hug, Angela & Daniel ",29-May-19
Restaurante_Algarabia,5,Positive,"Tiny restaurant, charming and silent, like a home. Traditional regional food (from Rioja), very well cooked and presented. Service kind, polite and attentive. Ideal for a couple or friends to relax and be able to talk softly while savoring delicious dishes. Quite fair price.",15-Jan-19
Eiffel,5,Positive,The other reviews are correct; great little place to eat! ✨We had the lunch special and enjoyed the cold beverages. Great service!,28-Jun-16
Eiffel,5,Positive,"Amazing is the best word to describe the tasting menu. The quality is of 5 stars, the service is perfect, the taste and the appearance are top of the notch and the price are really reasonable(21E per person). The desert was included. Overall is a lot of food(I'm a big eater). The best place I have eaten in Madrid and one of the best place I have eaten in general. Go here!",21-Jun-16
Eiffel,5,Positive,A mild spring evening sitting outside with excellent attentive staff who spoke English and took seriously my gluten free requirements. The menu caters for all food requirements. The menu was extensive and the food was delicious. Well worth catching a short metro ride out of centre of Madrid to enjoy high quality and friendly establishment.Highly recommended. I shall return next time I'm in Spain. ,2-Jun-16
Eiffel,5,Positive,"My friend and I went on a weekday and had the €10 lunch deal. We went early (by Spanish standards) so there was only a waitress when we got there. She didn't speak English but was so kind to bring us into the kitchen to show us what was on the Spanish menu! Service was impeccable, so genuine, and food was so incredible that we felt awful paying only €10 per person. The sort of place you really WANT to give a nice tip!! ",21-May-16
Eiffel,5,Positive,We booked this in advance due to the brilliant reviews and were not disappointed. Wonderful food with lots of local dinners. We felt like locals and the price was very reasonable for the quality of food. Brilliant service too. Thank you. ,6-Sep-16
Eiffel,5,Positive,"We came here on our last night of staying in Madrid. It is a small and very friendly restaurant and we were made to feel so welcome. Our waiter (I think his name was Fernando , sorry if I'm wrong!!) was absolutely fantastic. He gave us recommendations and helped us with the menu  My daughter and I had the tasting menu between us. WELL! What a treat! A starter of 'Tuna Ferraro Rocher' Prawn tempura , and fried black pudding. Then we were brought a plate of Spanish ham , after that , chicken salad , Then a main of Oxtail stew , then a selection of deserts , finished with coffee and then a liqueur. My husband and elder daughter had steak which was just as good. Now , back home in England , I have eaten in 'fine dining' restaurants , but NOTHING compares to the meal we had here at Eiffel. From the warm friendly service , to the quality ,and amazing value of the food. This is not the 'biggest' or 'poshest' restaurant in Madrid , but if you venture out of the city to this modest little restaurant , you will not be disappointed.  Home cooked family food at its best. X",10-Aug-16
Eiffel,5,Positive,"My wife and I arrived in Madrid and were tired from the travel. Since we hadn't made any plans for the day except to adjust to the time difference, we decided that we would at least try to find somewhere nice to eat. We discovered Eiffel on trip advisor and thought we would give it a try. We were glad we did.  We had trouble understanding the menu so the server gave me the wifi code so that I could check there website for an English translation. Our server spoke enough English to help us understand what we were ordering. He suggested the oxtail stew which he promised would not disappoint. To his credit he was right. Coming from a Jamaican background it tasted like what I was accustomed to. My wife had the chicken salad that was equally impressive. All his suggestions were fabulous so we decided to trust his judgment when it came to desert. We had a sampler of a few different items and this was also great.  I found that they were very accommodating and extremely friendly. The location of the restaurant was a bit of a distance from where we were staying, but it was well worth it. ",6-Aug-16
Restaurante_Algarabia,5,Positive,"From the moment you enter Algarabia, you are well taken care of by Isabel, the hostess, and her sister, Pilar, the chef. The food is fabulously fresh, innovative and delicious, and reasonably priced. The service is lovely and not rushed. By the end of the meal, you feel as if you have made new friends. We have now eaten there twice - once for dinner, once for a special wedding luncheon that the sisters threw for our friends. They created a wonderful event and we plan to go back again on our next visit to Madrid.",14-Aug-12
Restaurante_Algarabia,5,Positive,"The restaurant was recommended by a friend in Madrid and very near our rental apartment near the Opera. What a superb experience! Excellent (and authentic Spanish) food, delicious wines (especially their house labels) and a gracious and wonderfully comfortable atmosphere. The welcome and table service from Isobel combined with the cuisine prepared by Pilar made this easily our best meal in Madrid and a highlight of our five weeks in Europe. Not to be missed and tremendous value. We will be back!",22-Jul-12
Restaurante_Algarabia,5,Positive,"I discovered this place thanks to some colleagues. Now is a must every time I am in Madrid. The food is very nice, well presented and tasty. The wine list is good, but also the house wine is very nice. The quality/price ratio extremely good. The menu choice is ample enough to push you to come back for the pleasure of exploring what you did not choose the time before, but the quality is so good you also want to enjoy again what you tasted some time before. The best part are the two sisters that are running it, Pilar in the kitchen and Isabel at the tables. They manage to convey a nice elegant atmosphere yet to make you feel at home. At the end of a day is nice to enjoy their excellent food while being entertained by the tales of their trips or discussing the current economical situation. Just like you would do in a dinner with old friends. An experience not to miss.",11-Jul-12
Restaurante_Algarabia,4,Positive,"Algarabia was recommended to us and did not disappoint. Our starter, a shared salad bursting with flavor, was followed by wonderful Rioja dishes of oxtail stew and braised lamb. Our bottle of Rijoa wine complemented the meat perfectly. The dinner was made especially delightful with our attentive host, Pilar. We cannot wait to return. Bravo!",30-May-11
Restaurante_Algarabia,5,Positive,We went to dinner here for our 20th wedding anniversary mid-May 2019. This small place is run by two sisters. One is the chef and one greets and serves. The food is amazing and the two sisters are fabulous. I highly recommend a visit to this place when in Madrid. ,21-May-19
Restaurante_Algarabia,3,Negative,"Isabel and Pilar are very pleasant people and as a solo diner I do appreciate attention in a restaurant when waiters so often skate over you. The ambience of the restaurant is very pleasant too, though I think most of the customers are foreign. I wasn't terribly impressed with the food however. The helpings were small, my mushroom soup was unseasoned, there were no vegetables with my main course and I left still somewhat hungry. To my mind the restaurant is overpriced for what it is. I was a bit shocked at the bill and I'm afraid the house wine that others rave about is distinctly underwhellming. All of this was a pity because the sisters are so nice. A bit of a damp squib, I'm afraid",21-May-19
Restaurante_Algarabia,5,Positive,Had a complimentary pate to start which was very tasty. We had pork and beef mains which were excellent as was the botlle of house Rioja. Finished with caramel custard and pears in wine. Cost 74 euros. Wasn't the most filling meal we had in Madrid but was the best quality. The two sisters who own/run it were very friendly and helpful.,14-May-19
Restaurante_Algarabia,5,Positive,"Algarabia is a rare gem. It is a restaurant in which you will likely become part of the extended family of the hostess/server Isabel, and the cook, Pilar. Most of the customers have been there before, and return for the unique experience of wonderful food and wonderful people. It's a bit like going to your favorite Aunts' for dinner, wonderful, delicious food prepared and served with love as the main ingredient. The cuisine of Rioja is served, with delicious wine, but the main course is friendship, interest, and affection. Dining with Isabel and Pilar is an unforgetable experience, so I suggest you organize your time in Madrid around availability in Algarabia.",12-May-19
Restaurante_Algarabia,5,Positive,"Fabulous things come in small packages. This package is wrapped in priceless wrapping. The food cooked by Pilar, is truly delicious no matter what you order. Isabel will take care of you and treat you like an old dear friend. You will not forget this delicious experience... not to mention these 2 sisters!! This restaurant is like a warm delicious hug!! It is a small place so be sure to make reservations in advance. https://www.tripadvisor.com/ShowUserReviews-g187514-d991733-r642907385-Algarabia-Madrid.html#",1-Jan-19
Restaurante_Algarabia,5,Positive,"This restaurant is run by two charming sisters, Isabel and Pilar, who will remind you of your beloved aunties. Pilar cooks food in the traditional style of La Rioja, where the sisters grew up, accompanied by the restaurant’s own special red wine from the region. The dining room is cozy and quiet, but brightened by flutters of lovely conversation, especially when Isabel comes by the tables to chat. I recommend Pilar’s homemade paté and anything cooked with mushrooms is sure to be delicious. Seasonal ingredients are always used and cooked perfectly. It is a good idea to order the menu of the day, as you’ll be able to try the best dishes of the season, as long as you’re open to eating anything. Be sure to reserve a table in advance because the restaurant is well known by both Madrileños and travelers who return to dine with the sisters. Look for the raving review of Algarabía in the Condé Nast 2019 Travel Guide. This may be the best food in all of Madrid!",22-Dec-18
Restaurante_Algarabia,5,Positive,"We met friends from Barajas for dinner at Algarabia on a chill and wet evening, happy the restaurant is just steps from the Opera Metro. Isabel greeted us with warm hugs & kisses as we introduced her to our friends as it was their first time dining at Algarabia. She made us feel welcome and special as she showed to our table. Our friend is a pescatarian so we were presented with cheese from Rioja and olives as well as the delicious house paté with warm crusty bread to enjoy with a glass of cava. We also enjoyed a shot of rich and creamy clam chowder. We all shared starters of bacalao croquetas, crispy asparagus, salté of prawns, mushroom and borage and sauteed artichokes and fava beans. All delicious, beautifully presented and graciously served by Isabel. Our friends both chose the Bacalao a la Rioja and we both opted for the Baked Merluza with orange migas. Both dishes were  cooked to perfection with the fish moist and beautifully seasoned.  We managed to consume two bottles of the excellent house Rioja before it was time for dessert. We shared Soto Pears stewed in Rioja and the Crema Fria with caramel, both satisfying and light to finish our dinner with friends. When Chef Pilar came out to greet her guests she was met with a round of well deserved applause. ¡Brava! Thank you Isabel and Pilar for making us and our friends feel truly 'como en su casa'.",15-Dec-18
Restaurante_Algarabia,5,Positive,"First of all. This is not the usual restaurant with tons of waitresses. What you will find is two owners (sisters and best friends) running the whole restaurant on a personalized basis. What we loved most is that both sisters provide a unique and personalized service. The house wine a Tempranillo is wonderful.  The food is superb. We have the 4 course meal for 38euro. Simply great. The soup, pate, pork and the dessert were insane!  Hugs and kisses from the Puertorrican couple (copa libertadores) to those two wonderful sisters. ",12-Dec-18
Restaurante_Algarabia,5,Positive,"We ALWAYS! dine at Algarabía our first in Madrid, but this time we went on our final night as well. We are never disappointed and always surprised with the new dishes or off the menu specials Pilar conjures up with her magic in the kitchen.  And then there is the inimitable Isabel.. charming and gracious as she glides around the elegant room, never missing a beat as she pampers her guests. She is also a treasure trove of information on the latest theater plays and museum exhibitions and insider things to do while in Madrid. We have learned from past dinners at Algarabía to trust Isabel's suggestions or to simply put yourself in Pilar's hands and just enjoy as we eat practically anything that walks, flies or swims, just as long it is accompanied by the restaurant's excellent David Moreno Rioja! For us Algarabía has become an event and not just a dining experience as we always manage to meet and share a grand time with other guests as well, always feeling like we are among friends and not just customers.  If you want to experience Riojan cuisine cooked with passion and served with boundless joy then head to Algarabía and be 'swept away' by the Chicas from Rioja!!!",30-Nov-18
Restaurante_Algarabia,5,Positive,"Is like travelling to a an other dimension.  Local and sophisticated food. The ingredients and the preparation amazing. Isabel and chef Pilar make this  like a house restorant, their open home to host an international crowd.Thanks!",11-May-19
Restaurante_Algarabia,5,Positive,"Algarabia is a special little corner in the old heart of Madrid. Managed by a couple of lovely sisters from Rioja region, food is homemade while new and unique. This evening we tried an amazing lamb cooked with mint at low temperature, it was superb.",10-May-19
Restaurante_Algarabia,3,Negative,"A very small restaurant, ran by two elderly sisters. A setting almost like a living room. Quite an extensive menu, given the fact that it is so small. A warm welcome by Isabel, who is caring about the guests, Pilar is the (only) cook. We choose foie gras and quail breast as starters. The foie gras was extremely good and definitely home made, first class! Quail breast was okay, with some ham added to prevent it from getting dry, which unfortunately influenced taste too much. The main course was cod in tomato and oxtail stew. Both dishes were flat in taste and there were no side dishes whatsoever, not even a single leave of lettuce. Dessert was an apple toffee cream, which was good. We ordered some glasses of house wine and a bottle of water with our menu. We paid €120, which is given the prices of restaurants in Madrid and the food served, simply too much. The ladies really do their best and are super friendly, but the food needs a bit more decoration and taste. A top 100 position among 11000 restaurants in Madrid is absolutely overrated. ",19-Apr-19
Restaurante_Algarabia,2,Negative,"Place has the looks of a trattoria, average food but prices of a 4 star restaurant ! Very dissatisfied...",19-Apr-19
Restaurante_Algarabia,5,Positive,"Assisted by Trip Advisor, we found this lovely little restaurant tucked away right near Teatro Real and the Opera metro station, only a short distance up a small street. Isabel greeted us like old friends, and we also met her sister Pilar after she had cooked our dinner. We chose their house wine, a lovely rioja, and we were served free appetisers of pate and soup before the three delicious courses we ordered. Isabel was attentive and friendly, even as the restaurant filled, and both sisters posed for photos after the wonderful meal. These two seemed to manage this restaurant without any stress, and experiencing their open friendliness and warmth are part of the reason we travel!",15-Jan-19
Restaurante_Algarabia,5,Positive,"Writing this review is kind of easy: select any of the previous ones that thought this place was excellent, read them all, and that's it. You are all set. What can I write that hasn't been written before? Yes it's a two women operation, small cozy little restaurant, with Rioja-style Spanish specialities, lots of fresh ingredients brought to them specially and directly by the producers, with a personal attention up to every detail, and a familiar ambience it will make you fill at home (in a real good way, like Anton Ego while visiting Gusteau's restaurant in Ratatouille, trying Remys cooking for the first time!) Isabel, Pilar: we will come back!",29-Nov-18
Restaurante_Algarabia,5,Positive,"We chose this restaurant for our anniversary dinner and were extremely happy with our choice. We dined in a cosy, romantic atmosphere, facilitated by the owners who decorated our table with little red hearts and lights (a nice small gesture which makes a difference). The food was ”home-made”, fresh and tasty. The service polite and friendly. 5 points without hesitation.",25-Nov-18
Restaurante_Algarabia,5,Positive,"ALGARABÍA is one of my fixed and unmissable stops in Madrid. This time it was twice in four days, as the first dinner was so delicious that we decided it was worth a second wonderful experience. Isabel and Pilar pampered us so well that the only thing we could do was to go again. This tiny cozy place is a little food paradise of Rioja cuisine.  Had the dishes of the days, first the beans soup, a delicate mixture of beans and herbs, and the second time a wonderful dish of artichokes and a perfect lentil soup, followed by tripes and cod for my friend, having already tried the squids in onion mixture two days before. One world: Estupendo. Chocolate lamina and pears in red wine where our desserts. Simply unmissable but do reserve as they can only host 20 lucky guests. A round of applause for Isabel and Pilar, as always",15-Nov-18
Restaurante_Algarabia,3,Negative,"I’m a foodie and expected excellent food due to the restaurant’s high rating but was disappointed. The restaurant is small, lovely and charming and the ladies who run it provided excellent service and are super friendly. However the food is just average and is very much home cooking like (part of its charm) compared to other highly rated restaurants I tried in the city.",30-Oct-18
Moratin_Vinoteca_Bistrot,5,Positive,"Recommended by some colleagues, this restaurant even exceeded our expectations. The owner, Marcos, explained in detail all the dishes and recommended excellent food and wine, salmon, artichokes, cannelloni, steak tartare, chicken,... everything was excellent!!!! Great service and great wine recommendations, will certainly come back!",17-Nov-18
Moratin_Vinoteca_Bistrot,5,Positive,Just go here! Everything so well prepared and the simple yet wonderful tastes is a part of the genuine Madrid tastes. Very nice wines too!,8-Feb-19
Moratin_Vinoteca_Bistrot,5,Positive,"This is simply my favorite restaurant in Madrid (and I've lived here for 7 years) - the food is very simple but excellent, but it's much more the wonderful treatment you receive. I am celiac, and therefore a ""fussy"" orderer - but here, there was almost nothing on the menu I couldn't eat. We were waited on by the owner, who was extremely knowledgeable about every ingredient in every dish. He suggested delicious wine pairings for each plate we had, was exceptionally kind, helpful and attentive, and made sure we had an unforgettable, romantic, relaxing dinner. It was also quite extraordinarily reasonably priced. I really can't recommend it enough!",16-Jul-13
Moratin_Vinoteca_Bistrot,5,Positive,"When we arrived the owner took time to explain the menu and gave us two wines to taste to help us select one. The menu was not huge but everything sounded great, so it was hard to choose. After the house appetiser of potato my husband had a tomato based soup and I chose the confit of leeks. We would have tasted each other's dishes but the owner served the soup in two bowls so we each had half the serving. Similarly, we each had a plate so we could both have some leeks. For main course I had cod and my husband had octopus then we finished with a serve of ice-cream. The food was delicious, especially the leeks. It was a memorable dinner and I would highly recommend this restaurant. Of note, it is a small restaurant so a booking is essential to guarantee a table.",11-Oct-18
Moratin_Vinoteca_Bistrot,5,Positive,"This place is small and humble from the outside, however once inside the owners passion for food is infectious. In a city overflowing with great restaurants, the X factor required is in the small details, and the fact that the owner greets every table, he is also the chef and personally chooses the days produce daily, speaks volumes.  The food and wine were all top quality, with a special mention to the salmon gravelax style with mustard. TBE A must visit on a trip to Madrid ",11-Aug-18
Moratin_Vinoteca_Bistrot,5,Positive,"We had a fantastic meal at Vinoteca Moratín.  Owner and chef Marcos Gil served up the freshest produce from the local market, an extremely warm and descriptive run-through of the local produce along with wine pairings to go with. Our favorite dinner while in Spain.",2-Aug-18
Moratin_Vinoteca_Bistrot,5,Positive,"Exceptional- they really take care to cook the freshest ingredients for us. It's a little different, a kind of nouvelle cuisine so if you have a big appetite don't expect to be full but the quality is superb.  So is the service & the wine. Must reserve.",1-Aug-18
Moratin_Vinoteca_Bistrot,5,Positive,"Charming place where you feel great once you cross the curtain at the entrance. Outstanding service, good variety of selective wines and delicious food. These are the identity signs of this tiny place where you can have lunch and dinner at civilizied schedule. Don’t miss it. ",19-Jul-18
